,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
8681,40,TRANSFER,31930.24,C1311186566,31930.24,0.0,C1907577066,0.0,0.0,1,0
8682,40,CASH_OUT,31930.24,C1222717182,31930.24,0.0,C515442419,113287.58,145217.82,1,0
8683,40,TRANSFER,212613.29,C1424554187,212613.29,0.0,C1294873831,0.0,0.0,1,0
8684,40,CASH_OUT,212613.29,C1863248518,212613.29,0.0,C536599412,1370788.41,1583401.69,1,0
8685,41,TRANSFER,581889.94,C518343264,581889.94,0.0,C596058183,0.0,0.0,1,0
8686,41,CASH_OUT,581889.94,C541992132,581889.94,0.0,C715094437,359585.03,941474.97,1,0
8687,41,TRANSFER,1783144.33,C1067826676,1783144.33,0.0,C57546675,0.0,0.0,1,0
8688,41,CASH_OUT,1783144.33,C229433868,1783144.33,0.0,C978822470,1793786.8,3576931.13,1,0
8689,41,TRANSFER,82806.2,C474735735,82806.2,0.0,C1737223057,0.0,0.0,1,0
8690,41,CASH_OUT,82806.2,C1327670146,82806.2,0.0,C1480756205,0.0,0.0,1,0
8691,41,TRANSFER,32690.68,C1813633369,32690.68,0.0,C586649123,0.0,0.0,1,0
8692,41,CASH_OUT,32690.68,C1070694303,32690.68,0.0,C1612957594,2361188.1,2393878.78,1,0
8693,41,TRANSFER,1270564.34,C1268743025,1270564.34,0.0,C802302527,0.0,0.0,1,0
8694,41,CASH_OUT,1270564.34,C1805103048,1270564.34,0.0,C1167029703,0.0,1270564.34,1,0
8695,41,TRANSFER,2885466.96,C739578791,2885466.96,0.0,C1562052816,0.0,0.0,1,0
8696,41,CASH_OUT,2885466.96,C866414395,2885466.96,0.0,C315595990,28131.01,3268477.05,1,0
8697,42,TRANSFER,334276.08,C1374233613,334276.08,0.0,C443044241,0.0,0.0,1,0
8698,42,CASH_OUT,334276.08,C1006070662,334276.08,0.0,C1475265472,318089.61,652365.68,1,0
8699,42,TRANSFER,3569720.42,C1985844506,3569720.42,0.0,C440567141,0.0,0.0,1,0
8700,42,CASH_OUT,3569720.42,C2012983997,3569720.42,0.0,C365271329,0.0,3569720.42,1,0
8701,42,TRANSFER,1566057.28,C646867271,1566057.28,0.0,C701554593,0.0,0.0,1,0
8702,42,CASH_OUT,1566057.28,C1496808239,1566057.28,0.0,C737489499,0.0,1566057.28,1,0
8703,42,TRANSFER,5032484.73,C1883768704,5032484.73,0.0,C1982874632,0.0,0.0,1,0
8704,42,CASH_OUT,5032484.73,C253446049,5032484.73,0.0,C57938337,873589.17,5906073.9,1,0
8705,42,TRANSFER,36359.57,C1167233065,36359.57,0.0,C528250681,0.0,0.0,1,0
8706,42,CASH_OUT,36359.57,C1257654035,36359.57,0.0,C334259414,20206.65,56566.22,1,0
8707,42,TRANSFER,506867.52,C1345605199,506867.52,0.0,C759668657,0.0,0.0,1,0
8708,42,CASH_OUT,506867.52,C341811151,506867.52,0.0,C1795348373,0.0,458682.99,1,0
8709,42,TRANSFER,1917497.63,C373557981,1917497.63,0.0,C114416170,0.0,0.0,1,0
8710,42,CASH_OUT,1917497.63,C1510964909,1917497.63,0.0,C580102695,173507.14,2091004.76,1,0
8711,43,TRANSFER,29988.0,C158964639,29988.0,0.0,C1661087818,0.0,0.0,1,0
8712,43,CASH_OUT,29988.0,C756162144,29988.0,0.0,C1734856260,0.0,29988.0,1,0
8713,43,TRANSFER,350789.59,C1709961291,350789.59,0.0,C1364728606,0.0,276871.71,1,0
8714,43,CASH_OUT,350789.59,C1269861924,350789.59,0.0,C724251968,8785008.75,9135798.34,1,0
8715,43,TRANSFER,1395850.55,C1296215617,0.0,0.0,C1429415136,260806.21,1656656.77,1,0
8716,43,TRANSFER,93459.89,C1518273469,93459.89,0.0,C1076725693,0.0,0.0,1,0
8717,43,CASH_OUT,93459.89,C1250676021,93459.89,0.0,C977089472,15825.7,109285.59,1,0
8718,43,TRANSFER,435166.65,C1897851214,435166.65,0.0,C1118636317,0.0,0.0,1,0
8719,43,CASH_OUT,435166.65,C743185292,435166.65,0.0,C1036804658,449215.85,884382.5,1,0
8720,43,TRANSFER,21987.0,C725236553,21987.0,0.0,C417640852,0.0,0.0,1,0
8721,43,CASH_OUT,21987.0,C983847519,21987.0,0.0,C868283274,123690.93,145677.94,1,0
8722,43,TRANSFER,362152.77,C1484448573,362152.77,0.0,C1911678087,0.0,0.0,1,0
8723,43,CASH_OUT,362152.77,C1825250063,362152.77,0.0,C321399553,282809.47,644962.23,1,0
8724,44,TRANSFER,1649818.97,C369936121,1649818.97,0.0,C1347315975,0.0,0.0,1,0
8725,44,CASH_OUT,1649818.97,C2052172437,1649818.97,0.0,C1401780750,560704.68,2210523.64,1,0
8726,44,TRANSFER,387952.42,C374179954,387952.42,0.0,C1213274351,0.0,0.0,1,0
8727,44,CASH_OUT,387952.42,C321872585,387952.42,0.0,C401911630,2070655.98,2222177.16,1,0
8728,44,TRANSFER,44571.94,C1819568647,44571.94,0.0,C258309243,0.0,0.0,1,0
8729,44,CASH_OUT,44571.94,C330892703,44571.94,0.0,C648682751,11984.0,0.0,1,0
8730,44,TRANSFER,534255.94,C967325382,534255.94,0.0,C1259079602,0.0,0.0,1,0
8731,44,CASH_OUT,534255.94,C1829721095,534255.94,0.0,C991247178,24559.0,558814.94,1,0
8732,45,TRANSFER,213983.59,C286239409,213983.59,0.0,C151804423,0.0,0.0,1,0
8733,45,CASH_OUT,213983.59,C578474227,213983.59,0.0,C265601701,0.0,213983.59,1,0
8734,45,TRANSFER,217255.97,C1481880227,217255.97,0.0,C948441746,0.0,0.0,1,0
8735,45,CASH_OUT,217255.97,C1291131466,217255.97,0.0,C1786011910,2115234.86,2332490.82,1,0
8736,45,TRANSFER,1069508.42,C1582972194,1069508.42,0.0,C284364603,0.0,0.0,1,0
8737,45,CASH_OUT,1069508.42,C1958391057,1069508.42,0.0,C1813915360,172254.0,1439496.96,1,0
8738,45,TRANSFER,5188875.35,C1556710652,5188875.35,0.0,C1264872013,0.0,0.0,1,0
8739,45,CASH_OUT,5188875.35,C1564479230,5188875.35,0.0,C203959811,11465.0,5020573.28,1,0
8740,45,TRANSFER,4919642.57,C1457431353,4919642.57,0.0,C203170379,0.0,0.0,1,0
8741,45,CASH_OUT,4919642.57,C693406382,4919642.57,0.0,C1514738968,1414095.92,6333738.49,1,0
8742,45,TRANSFER,357836.57,C353840221,357836.57,0.0,C1679122685,0.0,0.0,1,0
8743,45,CASH_OUT,357836.57,C198543509,357836.57,0.0,C824285986,51217.85,409054.43,1,0
8744,45,TRANSFER,155761.29,C280136890,155761.29,0.0,C927108992,0.0,0.0,1,0
8745,45,CASH_OUT,155761.29,C719370249,155761.29,0.0,C2024978323,192775.45,348536.74,1,0
8746,45,TRANSFER,7335355.57,C1102672587,7335355.57,0.0,C735323689,0.0,0.0,1,0
8747,45,CASH_OUT,7335355.57,C1223916377,7335355.57,0.0,C542934513,702100.11,8037455.68,1,0
8748,46,TRANSFER,9977761.05,C154757729,9977761.05,0.0,C1895716929,0.0,0.0,1,0
8749,46,CASH_OUT,9977761.05,C840795008,9977761.05,0.0,C1214752539,0.0,9977761.05,1,0
8750,46,TRANSFER,35016.23,C397528199,35016.23,0.0,C1325281003,0.0,0.0,1,0
8751,46,CASH_OUT,35016.23,C1267520613,35016.23,0.0,C801157832,65435.34,100451.57,1,0
8752,46,TRANSFER,71372.0,C33339986,71372.0,0.0,C2120774041,0.0,0.0,1,0
8753,46,CASH_OUT,71372.0,C313736303,71372.0,0.0,C935310781,613464.04,684836.04,1,0
8754,46,TRANSFER,945131.85,C1324043104,945131.85,0.0,C797897879,0.0,0.0,1,0
8755,46,CASH_OUT,945131.85,C809054944,945131.85,0.0,C264512063,119561.47,1064693.32,1,0
8756,46,TRANSFER,736370.54,C1061149717,736370.54,0.0,C737745926,0.0,0.0,1,0
8757,46,CASH_OUT,736370.54,C533706573,736370.54,0.0,C1063608678,556478.62,1292849.15,1,0
8758,46,TRANSFER,82971.91,C1603043156,82971.91,0.0,C898953864,0.0,0.0,1,0
8759,46,CASH_OUT,82971.91,C522399382,82971.91,0.0,C509018542,39316.96,122288.87,1,0
8760,46,TRANSFER,585010.21,C1948614614,585010.21,0.0,C218558993,0.0,0.0,1,0
8761,46,CASH_OUT,585010.21,C878935318,585010.21,0.0,C2122554602,15969.08,600979.29,1,0
8762,47,TRANSFER,225850.53,C362274629,225850.53,0.0,C2097224214,0.0,0.0,1,0
8763,47,CASH_OUT,225850.53,C478694396,225850.53,0.0,C310772625,5063600.9,5289451.43,1,0
8764,47,TRANSFER,243028.65,C1664257559,243028.65,0.0,C1658994093,0.0,0.0,1,0
8765,47,CASH_OUT,243028.65,C1427360526,243028.65,0.0,C410529823,441285.14,684313.79,1,0
8766,47,TRANSFER,2249574.01,C853837808,2249574.01,0.0,C1750636426,0.0,0.0,1,0
8767,47,CASH_OUT,2249574.01,C758510706,2249574.01,0.0,C1011054162,3785286.98,6034861.0,1,0
8768,47,TRANSFER,13172.17,C1669581327,13172.17,0.0,C1697995801,0.0,0.0,1,0
8769,47,CASH_OUT,13172.17,C11443462,13172.17,0.0,C1334228384,0.0,13172.17,1,0
8770,47,TRANSFER,61487.67,C825902720,61487.67,0.0,C512979582,0.0,0.0,1,0
8771,47,CASH_OUT,61487.67,C2064498880,61487.67,0.0,C1457751793,0.0,61487.67,1,0
8772,47,TRANSFER,156011.24,C1496997212,156011.24,0.0,C1588957214,0.0,0.0,1,0
8773,47,CASH_OUT,156011.24,C877302181,156011.24,0.0,C2044342029,152239.96,308251.2,1,0
8774,47,TRANSFER,36532.84,C905922907,36532.84,0.0,C2062739315,0.0,0.0,1,0
8775,47,CASH_OUT,36532.84,C1588509166,36532.84,0.0,C1486240719,0.0,36532.84,1,0
8776,47,TRANSFER,827921.27,C1767277816,827921.27,0.0,C1835346647,0.0,0.0,1,0
8777,47,CASH_OUT,827921.27,C1304293347,827921.27,0.0,C957732076,1025081.63,1853002.91,1,0
8778,47,TRANSFER,667043.9,C1221718544,667043.9,0.0,C29028630,0.0,0.0,1,0
8779,47,CASH_OUT,667043.9,C1676208609,667043.9,0.0,C1263000252,104132.27,771176.17,1,0
8780,47,TRANSFER,202978.65,C1932446672,0.0,0.0,C966173999,2122336.55,2325315.19,1,0
8781,47,TRANSFER,1388951.5,C1186930189,1388951.5,0.0,C2069118895,0.0,0.0,1,0
8782,47,CASH_OUT,1388951.5,C1476504573,1388951.5,0.0,C598780092,459273.45,1848224.95,1,0
8783,48,TRANSFER,1215297.01,C22070941,1215297.01,0.0,C1908319524,0.0,0.0,1,0
8784,48,CASH_OUT,1215297.01,C274359236,1215297.01,0.0,C1653022223,2497294.92,3712591.93,1,0
8785,48,TRANSFER,337974.21,C2029593206,337974.21,0.0,C1780194403,0.0,0.0,1,0
8786,48,CASH_OUT,337974.21,C1171102344,337974.21,0.0,C1505545472,0.0,337974.21,1,0
8787,48,TRANSFER,147267.01,C1261933788,147267.01,0.0,C1058127621,0.0,0.0,1,0
8788,48,CASH_OUT,147267.01,C1556029086,147267.01,0.0,C1479614331,107418.0,64210.56,1,0
8789,48,TRANSFER,561374.78,C796147836,561374.78,0.0,C723898004,0.0,0.0,1,0
8790,48,CASH_OUT,561374.78,C442133026,561374.78,0.0,C952759841,5726683.53,6288058.31,1,0
8791,48,TRANSFER,5489302.04,C806769154,5489302.04,0.0,C519182481,0.0,0.0,1,0
8792,48,CASH_OUT,5489302.04,C123757418,5489302.04,0.0,C346649476,1356390.81,6845692.85,1,0
8793,49,TRANSFER,1021129.67,C1545338291,1021129.67,0.0,C372035143,0.0,0.0,1,0
8794,49,CASH_OUT,1021129.67,C771564749,1021129.67,0.0,C2126217921,86245.92,1107375.59,1,0
8795,49,TRANSFER,114017.19,C1785967281,114017.19,0.0,C68578357,0.0,0.0,1,0
8796,49,CASH_OUT,114017.19,C305323219,114017.19,0.0,C1508275623,2822872.88,2936890.07,1,0
8797,50,TRANSFER,112668.54,C994276793,112668.54,0.0,C670042954,0.0,0.0,1,0
8798,50,CASH_OUT,112668.54,C1673728989,112668.54,0.0,C487582896,0.0,112668.54,1,0
8799,50,TRANSFER,967153.5,C850743663,967153.5,0.0,C1137540009,0.0,0.0,1,0
8800,50,CASH_OUT,967153.5,C1815828420,967153.5,0.0,C917661354,183670.2,1150823.7,1,0
8801,50,TRANSFER,592737.43,C30736240,592737.43,0.0,C725738949,0.0,0.0,1,0
8802,50,CASH_OUT,592737.43,C300034494,592737.43,0.0,C206270107,163646.39,756383.82,1,0
8803,51,TRANSFER,202887.77,C155466948,202887.77,0.0,C1368205157,0.0,0.0,1,0
8804,51,CASH_OUT,202887.77,C1064820575,202887.77,0.0,C26411328,0.0,202887.77,1,0
8805,51,TRANSFER,339275.64,C427722942,339275.64,0.0,C2116826462,0.0,0.0,1,0
8806,51,CASH_OUT,339275.64,C433192438,339275.64,0.0,C1002469873,1481576.03,1820851.68,1,0
8807,51,TRANSFER,115881.21,C836452372,115881.21,0.0,C1661320351,0.0,0.0,1,0
8808,51,CASH_OUT,115881.21,C819461207,115881.21,0.0,C814886797,4774288.04,4890169.26,1,0
8809,51,TRANSFER,1398946.33,C1560394123,1398946.33,0.0,C1393670189,0.0,0.0,1,0
8810,51,CASH_OUT,1398946.33,C1269420432,1398946.33,0.0,C237977902,0.0,1398946.33,1,0
8811,51,TRANSFER,1170282.92,C1948396559,1170282.92,0.0,C538567441,0.0,0.0,1,0
8812,51,CASH_OUT,1170282.92,C555990868,1170282.92,0.0,C1318550066,173264.14,1343547.06,1,0
8813,51,TRANSFER,567932.31,C710887172,567932.31,0.0,C2057229481,0.0,0.0,1,0
8814,51,CASH_OUT,567932.31,C1373739020,567932.31,0.0,C1576761892,0.0,567932.31,1,0
8815,51,TRANSFER,361460.79,C877036651,361460.79,0.0,C748208035,0.0,0.0,1,0
8816,51,CASH_OUT,361460.79,C136533160,361460.79,0.0,C178151720,991487.78,1352948.57,1,0
8817,52,TRANSFER,7484125.12,C1486116303,7484125.12,0.0,C398541118,0.0,0.0,1,0
8818,52,CASH_OUT,7484125.12,C99129129,7484125.12,0.0,C1179262893,62896.23,7547021.36,1,0
8819,52,TRANSFER,1093155.19,C84753955,1093155.19,0.0,C203085340,0.0,0.0,1,0
8820,52,CASH_OUT,1093155.19,C395947070,1093155.19,0.0,C1747066716,1966451.64,3059606.83,1,0
8821,52,TRANSFER,128426.58,C1842985263,128426.58,0.0,C840755462,0.0,0.0,1,0
8822,52,CASH_OUT,128426.58,C742996578,128426.58,0.0,C11731793,0.0,128426.58,1,0
8823,52,TRANSFER,969259.07,C806145630,969259.07,0.0,C1088026094,0.0,0.0,1,0
8824,52,CASH_OUT,969259.07,C457586283,969259.07,0.0,C379384197,85723.45,1054982.52,1,0
8825,53,TRANSFER,1631640.02,C443233087,1631640.02,0.0,C1597258791,0.0,0.0,1,0
8826,53,CASH_OUT,1631640.02,C1732115289,1631640.02,0.0,C262978946,705298.87,2336938.89,1,0
8827,53,TRANSFER,99139.27,C831891422,99139.27,0.0,C1984865103,0.0,0.0,1,0
8828,53,CASH_OUT,99139.27,C457849577,99139.27,0.0,C253226648,28766.55,127905.82,1,0
8829,53,TRANSFER,6215.44,C1484456052,6215.44,0.0,C1913346868,0.0,0.0,1,0
8830,53,CASH_OUT,6215.44,C1351929617,6215.44,0.0,C842672981,191197.42,197412.85,1,0
8831,53,TRANSFER,3640271.29,C1285761418,3640271.29,0.0,C2028641482,0.0,0.0,1,0
8832,53,CASH_OUT,3640271.29,C108318597,3640271.29,0.0,C1038092429,6525.95,3646797.25,1,0
8833,53,TRANSFER,931684.75,C101455775,931684.75,0.0,C1834538811,0.0,0.0,1,0
8834,53,CASH_OUT,931684.75,C1888926728,931684.75,0.0,C1918631578,3608144.66,4539829.41,1,0
8835,54,TRANSFER,1350574.58,C919766733,1350574.58,0.0,C623650025,0.0,0.0,1,0
8836,54,CASH_OUT,1350574.58,C414078193,1350574.58,0.0,C907833742,2925591.98,4276166.57,1,0
8837,54,TRANSFER,438224.6,C163085808,438224.6,0.0,C652285552,0.0,0.0,1,0
8838,54,CASH_OUT,438224.6,C1238831225,438224.6,0.0,C296924123,320697.46,758922.05,1,0
8839,55,TRANSFER,760625.76,C1611123412,760625.76,0.0,C1796277088,0.0,0.0,1,0
8840,55,CASH_OUT,760625.76,C749159040,760625.76,0.0,C1749746216,128272.02,888897.78,1,0
8841,55,TRANSFER,309254.05,C1323797959,309254.05,0.0,C986375360,0.0,0.0,1,0
8842,55,CASH_OUT,309254.05,C906689307,309254.05,0.0,C1018466821,218535.44,527789.5,1,0
8843,55,TRANSFER,283400.42,C1745208932,283400.42,0.0,C2118682140,0.0,0.0,1,0
8844,55,CASH_OUT,283400.42,C2116041382,283400.42,0.0,C1772301094,2662439.92,2945840.34,1,0
8845,55,TRANSFER,109028.8,C215685392,109028.8,0.0,C1679780828,0.0,0.0,1,0
8846,55,CASH_OUT,109028.8,C1835596211,109028.8,0.0,C1502942700,674110.57,783139.37,1,0
8847,55,TRANSFER,854550.85,C723006620,854550.85,0.0,C240791931,0.0,0.0,1,0
8848,55,CASH_OUT,854550.85,C1410522707,854550.85,0.0,C880907246,186808.48,1041359.33,1,0
8849,55,TRANSFER,167715.53,C5594712,167715.53,0.0,C69798076,0.0,0.0,1,0
8850,55,CASH_OUT,167715.53,C710580864,167715.53,0.0,C349231889,492360.21,660075.73,1,0
8851,56,TRANSFER,1932200.59,C1448304922,1932200.59,0.0,C1082976131,0.0,0.0,1,0
8852,56,CASH_OUT,1932200.59,C1900295340,1932200.59,0.0,C2032646914,0.0,1932200.59,1,0
8853,56,TRANSFER,829885.13,C633571752,829885.13,0.0,C22428002,0.0,0.0,1,0
8854,56,CASH_OUT,829885.13,C1179900921,829885.13,0.0,C2021579766,13276462.12,14106347.25,1,0
8855,56,TRANSFER,42789.93,C353411083,42789.93,0.0,C803277933,0.0,0.0,1,0
8856,56,CASH_OUT,42789.93,C1799683256,42789.93,0.0,C2124012245,0.0,42789.93,1,0
8857,56,TRANSFER,136562.78,C1391703729,136562.78,0.0,C1707583711,0.0,0.0,1,0
8858,56,CASH_OUT,136562.78,C170337029,136562.78,0.0,C2005239245,21100.34,157663.12,1,0
8859,56,TRANSFER,82767.31,C447204018,82767.31,0.0,C1405076025,0.0,0.0,1,0
8860,56,CASH_OUT,82767.31,C1447707746,82767.31,0.0,C133385139,401173.22,483940.53,1,0
8861,56,TRANSFER,2776135.33,C432219684,2776135.33,0.0,C926776113,0.0,0.0,1,0
8862,56,CASH_OUT,2776135.33,C718213394,2776135.33,0.0,C1307403006,0.0,2776135.33,1,0
8863,56,TRANSFER,4243468.19,C244956323,4243468.19,0.0,C1079262309,0.0,0.0,1,0
8864,56,CASH_OUT,4243468.19,C175411270,4243468.19,0.0,C1082242132,698483.22,4941951.41,1,0
8865,56,TRANSFER,530733.43,C176579882,530733.43,0.0,C1049193275,0.0,0.0,1,0
8866,56,CASH_OUT,530733.43,C1486070505,530733.43,0.0,C1428831661,233066.99,763800.42,1,0
8867,56,TRANSFER,325242.69,C464286204,325242.69,0.0,C1532660344,0.0,0.0,1,0
8868,56,CASH_OUT,325242.69,C905192559,325242.69,0.0,C1676432811,910845.46,1236088.15,1,0
8869,57,TRANSFER,157610.11,C207792334,157610.11,0.0,C912468991,0.0,0.0,1,0
8870,57,CASH_OUT,157610.11,C1227085633,157610.11,0.0,C1712237759,949587.48,1107197.59,1,0
8871,57,TRANSFER,354441.19,C829975560,354441.19,0.0,C157107660,0.0,0.0,1,0
8872,57,CASH_OUT,354441.19,C633069844,354441.19,0.0,C1718989078,452296.45,806737.65,1,0
8873,57,TRANSFER,1014816.16,C550185181,1014816.16,0.0,C1007032757,0.0,0.0,1,0
8874,57,CASH_OUT,1014816.16,C1871778702,1014816.16,0.0,C2092796486,1417511.04,2432327.2,1,0
8875,58,TRANSFER,246938.77,C1588962215,246938.77,0.0,C1667993735,0.0,0.0,1,0
8876,58,CASH_OUT,246938.77,C1249676524,246938.77,0.0,C1822682019,0.0,246938.77,1,0
8877,58,TRANSFER,561948.38,C856217790,561948.38,0.0,C1278181974,0.0,0.0,1,0
8878,58,CASH_OUT,561948.38,C1424142386,561948.38,0.0,C248271098,30911.97,592860.35,1,0
8879,58,TRANSFER,106673.26,C666474898,106673.26,0.0,C2119441360,0.0,0.0,1,0
8880,58,CASH_OUT,106673.26,C160197221,106673.26,0.0,C431559844,0.0,106673.26,1,0
8881,58,TRANSFER,6501303.14,C2083819202,6501303.14,0.0,C1581398768,0.0,0.0,1,0
8882,58,CASH_OUT,6501303.14,C1033290326,6501303.14,0.0,C1721246847,4439499.5,10940802.64,1,0
8883,58,TRANSFER,3156421.43,C1609180237,3156421.43,0.0,C1443408255,0.0,0.0,1,0
8884,58,CASH_OUT,3156421.43,C597790533,3156421.43,0.0,C1365109989,181440.45,3337861.88,1,0
8885,58,TRANSFER,1789155.73,C1979185568,1789155.73,0.0,C1873285106,0.0,0.0,1,0
8886,58,CASH_OUT,1789155.73,C853148295,1789155.73,0.0,C439525493,2031388.61,3820544.34,1,0
8887,58,TRANSFER,456745.18,C1016889565,456745.18,0.0,C1924324818,0.0,0.0,1,0
8888,58,CASH_OUT,456745.18,C325643180,456745.18,0.0,C1138806458,0.0,456745.18,1,0
8889,58,TRANSFER,7108914.22,C1494760088,7108914.22,0.0,C1835087777,0.0,0.0,1,0
8890,58,CASH_OUT,7108914.22,C993318150,7108914.22,0.0,C73690456,0.0,7108914.22,1,0
8891,58,TRANSFER,109525.67,C1677074645,109525.67,0.0,C408634115,0.0,0.0,1,0
8892,58,CASH_OUT,109525.67,C924291724,109525.67,0.0,C1035427073,3997342.61,4106868.28,1,0
8893,58,TRANSFER,378688.65,C801354252,378688.65,0.0,C388808912,0.0,0.0,1,0
8894,58,CASH_OUT,378688.65,C851631639,378688.65,0.0,C1573752300,0.0,378688.65,1,0
8895,59,TRANSFER,394388.09,C1625333778,394388.09,0.0,C940087282,0.0,0.0,1,0
8896,59,CASH_OUT,394388.09,C1802030448,394388.09,0.0,C707965723,1260564.49,1654952.58,1,0
8897,59,TRANSFER,3904257.51,C1648039979,3904257.51,0.0,C1502171587,0.0,0.0,1,0
8898,59,CASH_OUT,3904257.51,C280132554,3904257.51,0.0,C858291954,0.0,3904257.51,1,0
8899,59,TRANSFER,3857176.83,C1675721447,3857176.83,0.0,C892636220,0.0,0.0,1,0
8900,59,CASH_OUT,3857176.83,C1585480308,3857176.83,0.0,C78663667,228541.62,4085718.45,1,0
8901,59,TRANSFER,21174.45,C1690317775,21174.45,0.0,C1829927547,0.0,0.0,1,0
8902,59,CASH_OUT,21174.45,C1739548854,21174.45,0.0,C240278716,31409.08,52583.53,1,0
8903,59,TRANSFER,192765.49,C267452646,192765.49,0.0,C243306413,0.0,0.0,1,0
8904,59,CASH_OUT,192765.49,C1429774414,192765.49,0.0,C764672612,3252407.57,3445173.06,1,0
8905,59,TRANSFER,1011606.26,C813936493,1011606.26,0.0,C1382261132,0.0,0.0,1,0
8906,59,CASH_OUT,1011606.26,C754293523,1011606.26,0.0,C1247187194,0.0,1011606.26,1,0
8907,59,TRANSFER,2050727.81,C721700955,2050727.81,0.0,C1996747267,0.0,0.0,1,0
8908,59,CASH_OUT,2050727.81,C992917413,2050727.81,0.0,C104038589,0.0,2050727.81,1,0
8909,59,TRANSFER,9748.89,C385589098,9748.89,0.0,C1606057909,0.0,0.0,1,0
8910,59,CASH_OUT,9748.89,C383165349,9748.89,0.0,C868497487,180869.12,190618.01,1,0
8911,59,TRANSFER,44733.5,C521758644,44733.5,0.0,C1703221504,0.0,0.0,1,0
8912,59,CASH_OUT,44733.5,C1363437677,44733.5,0.0,C1445811732,2534461.11,2579194.61,1,0
8913,59,TRANSFER,1367340.03,C453950944,1367340.03,0.0,C1875884022,0.0,0.0,1,0
8914,59,CASH_OUT,1367340.03,C954658479,1367340.03,0.0,C845870432,296833.6,1664173.63,1,0
8915,60,TRANSFER,1026208.84,C1813387968,1026208.84,0.0,C106857650,0.0,0.0,1,0
8916,60,CASH_OUT,1026208.84,C518197295,1026208.84,0.0,C1560262585,353447.51,1379656.35,1,0
8917,60,TRANSFER,40486.25,C46706219,40486.25,0.0,C1894539182,0.0,0.0,1,0
8918,60,CASH_OUT,40486.25,C1413149184,40486.25,0.0,C713338583,4716889.9,4757376.15,1,0
8919,60,TRANSFER,89014.32,C1517105060,89014.32,0.0,C621322132,0.0,0.0,1,0
8920,60,CASH_OUT,89014.32,C2128547053,89014.32,0.0,C2076906949,330651.68,419666.0,1,0
8921,60,TRANSFER,45807.51,C958487787,45807.51,0.0,C218393296,0.0,0.0,1,0
8922,60,CASH_OUT,45807.51,C981996349,45807.51,0.0,C1099066639,267824.05,313631.56,1,0
8923,60,TRANSFER,742973.53,C153820103,742973.53,0.0,C1530694083,0.0,0.0,1,0
8924,60,CASH_OUT,742973.53,C261473899,742973.53,0.0,C897961171,0.0,742973.53,1,0
8925,60,TRANSFER,581421.85,C1021314422,581421.85,0.0,C2062695733,0.0,0.0,1,0
8926,60,CASH_OUT,581421.85,C1175189548,581421.85,0.0,C340833561,407848.96,989270.81,1,0
8927,61,TRANSFER,475368.94,C397354505,475368.94,0.0,C320276503,0.0,0.0,1,0
8928,61,CASH_OUT,475368.94,C916986889,475368.94,0.0,C1738798142,1348026.73,1823395.67,1,0
8929,61,TRANSFER,1735466.52,C182416415,1735466.52,0.0,C180492809,0.0,0.0,1,0
8930,61,CASH_OUT,1735466.52,C319563760,1735466.52,0.0,C2133088178,0.0,1735466.52,1,0
8931,61,TRANSFER,37720.99,C2113787126,37720.99,0.0,C2003052554,0.0,0.0,1,0
8932,61,CASH_OUT,37720.99,C188991252,37720.99,0.0,C308006848,288804.07,326525.06,1,0
8933,61,TRANSFER,1372301.24,C1544506396,1372301.24,0.0,C2060264943,0.0,0.0,1,0
8934,61,CASH_OUT,1372301.24,C1024969195,1372301.24,0.0,C1809017437,0.0,1372301.24,1,0
8935,61,TRANSFER,332138.32,C729983243,332138.32,0.0,C246124153,0.0,0.0,1,0
8936,61,CASH_OUT,332138.32,C520847673,332138.32,0.0,C362089456,52021.34,384159.66,1,0
8937,61,TRANSFER,55062.46,C960647528,55062.46,0.0,C1203056408,0.0,0.0,1,0
8938,61,CASH_OUT,55062.46,C983142202,55062.46,0.0,C204026282,0.0,55062.46,1,0
8939,61,TRANSFER,1155128.91,C74298259,1155128.91,0.0,C1317404545,0.0,0.0,1,0
8940,61,CASH_OUT,1155128.91,C1202518126,1155128.91,0.0,C1162744412,0.0,1155128.91,1,0
8941,62,TRANSFER,401529.35,C330207825,401529.35,0.0,C1825454306,0.0,0.0,1,0
8942,62,CASH_OUT,401529.35,C570967174,401529.35,0.0,C1845869240,4162.42,405691.77,1,0
8943,62,TRANSFER,722380.88,C1429215839,722380.88,0.0,C1401928307,0.0,0.0,1,0
8944,62,CASH_OUT,722380.88,C207317063,722380.88,0.0,C1419788780,331969.08,1054349.95,1,0
8945,62,TRANSFER,724414.43,C1803571079,724414.43,0.0,C1642306592,0.0,0.0,1,0
8946,62,CASH_OUT,724414.43,C189532677,724414.43,0.0,C741569434,223853.38,948267.81,1,0
8947,62,TRANSFER,407833.62,C1585122257,407833.62,0.0,C645113065,0.0,0.0,1,0
8948,62,CASH_OUT,407833.62,C162879753,407833.62,0.0,C1818870755,0.0,407833.62,1,0
8949,63,TRANSFER,148188.84,C1621152719,148188.84,0.0,C2001263601,0.0,0.0,1,0
8950,63,CASH_OUT,148188.84,C198701564,148188.84,0.0,C492308077,194134.25,342323.08,1,0
8951,63,TRANSFER,1693962.01,C279016627,1693962.01,0.0,C234112724,0.0,0.0,1,0
